date_relative,text
5d,"🚀 Fully Funded Leadership Opportunity in Ireland – All-Island Legacy 2026 🇮🇪 Are you a young leader ready to grow, connect, and make an impact? 🌟 The All-Island Legacy 2026 programme is now open for applications! This fully sponsored leadership experience brings together young people aged 18–25 across Ireland and Northern Ireland for an unforgettable journey of learning, collaboration, and innovation. 📍 Experience Dublin & Belfast 📅 Dates: 4, 5 & 8 June 2026 🎯 Benefits ✨ Leadership & communication skills 🌍 Cross-border connections 💡 Fresh perspectives on real-world challenges 🤝 Strong professional network 📈 Boosted CV & LinkedIn profile 🔗 Apply Now 👉 https://wp.me/p23f03-kRy ⏳ Deadline No fixed deadline — apply early to secure your spot! 💡 Pro Tip Tailor your application to highlight your leadership potential, openness to collaboration, and interest in solving social challenges. 📌 Save | 🔁 Share | 🏷️ Tag someone who should see this! hashtag # Leadership hashtag # FullyFunded hashtag # YouthOpportunities hashtag # Ireland hashtag # Networking hashtag # CareerGrowth hashtag # Fellowship hashtag # YoungLeaders hashtag # Opportunities hashtag # GlobalYouth"
5d,"🌍✨ Volunteer Across Europe with EU-Funded Opportunities! Looking to travel, gain experience, and make a real impact? The European Union offers 1,300+ volunteering opportunities across Europe—from sustainability projects to social impact initiatives! 💡 What’s in it for you? ✈️ Travel across Europe 🏡 Accommodation & support (in many projects) 🤝 Work on real community projects 🌍 Build international experience 🔗 Apply : https://wp.me/p23f03-kSC 💡 Pro Tip: Apply to multiple projects and tailor your motivation for each one—it increases your chances significantly! hashtag # Volunteering hashtag # EUOpportunities hashtag # YouthMobility hashtag # TravelAndLearn hashtag # ErasmusPlus hashtag # SolidarityCorps hashtag # OpportunitiesAbroad 🌱✈️"
5d,"🌍 Fully Funded Grants for Women Entrepreneurs 2027 | Cartier Women’s Initiative 👉 Apply here: https://lnkd.in/eYbAxECk Applications are now open for the prestigious Cartier Women’s Initiative 2027 — offering up to $100,000 USD in funding, global recognition, and a powerful fellowship programme for women impact entrepreneurs. 💰 Funding: Up to $100,000 🌐 Open to: Women entrepreneurs worldwide 🏆 Categories: Regional Awards + Science & Technology Pioneer Award 📅 Deadline: 16 June 2026 👉 Apply here: https://lnkd.in/eYbAxECk 💡 Pro Tip: Be clear and specific about your impact. Strong applications show measurable results, a sustainable business model, and a clear vision for scaling impact. 📌 Save this & tag a woman entrepreneur who should apply! 🔥 For more opportunities for entrepreneurs and women: 👉 https://lnkd.in/eUN3DM6y 👉 https://lnkd.in/eeDrBgQf hashtag # WomenEntrepreneurs hashtag # FullyFunded hashtag # Grants2027 hashtag # CartierWomensInitiative hashtag # Entrepreneurship hashtag # ImpactInvesting hashtag # Startups hashtag # WomenInBusiness hashtag # FundingOpportunity hashtag # SocialImpact hashtag # WomenInTech hashtag # GlobalOpportunities hashtag # OFY"
5d,"🚨 CLIMATE JOB ALERT 2026 🚨 The NDC Partnership is hiring for international climate and sustainability opportunities 🌍 Open areas include: ✨ Climate Finance ✨ Green Climate Fund Projects ✨ Procurement & Sustainability ✨ Youth Engagement ✨ Climate Policy & NDC Support 💼 Home-based opportunities available 🌍 Open to global applicants 📍 Belize, Tonga & international consultancy roles 🔗 Apply : https://wp.me/p23f03-kSh Pro Tip: Show clear experience in climate finance, policy delivery, and real sustainability impact. hashtag # ClimateJobs hashtag # NDCPartnership hashtag # ClimateFinance hashtag # Sustainability hashtag # GlobalCareers hashtag # ClimateAction hashtag # YouthLeadership hashtag # DevelopmentJobs hashtag # ScholarshipsCorner"
5d,"🎓 Opportunity in Neurodiversity & Safeguarding at Durham University 🎓 Apply for a 2-year research fellowship exploring how neurodiversity and contextual safeguarding intersect in real-world settings and join leading teams working on youth development, psychology, and safeguarding systems reform! What you’ll gain: 🧠 Work at the intersection of neurodiversity and safeguarding research 📊 Contribute to applied, real-world impact studies 🤝 Collaborate with interdisciplinary academic teams 📚 Build a strong academic publishing and funding profile 📅 Deadline: 21 May 2026 🔗 Learn more: https://wp.me/p23f03-l3m 💡 Pro tip: Highlight your experience with mixed methods and any work involving neurodivergent youth in your cover letter. hashtag # Postdoc hashtag # Neurodiversity hashtag # PsychologyJobs hashtag # ResearchJobs hashtag # Safeguarding hashtag # DurhamUniversity hashtag # AcademicJobs hashtag # OpportunitiesForYouth"
5d,"🌍📢 CIP Research Fellowship 2026: $9,000 Remote AI Governance Fellowship for International Scholars Are you a PhD candidate, postdoc, or researcher passionate about AI, democracy, and public policy? The Collective Intelligence Project (CIP) is offering a fully remote 6-month research fellowship for scholars interested in AI governance, public values, and democratic decision-making. Selected fellows will gain exclusive access to unique global datasets, mentorship, co-authorship opportunities, and a $9,000 stipend to support original, publishable research. ✨ Benefits: ✔ $9,000 fixed stipend (paid in milestone-based tranches) ✔ Fully remote & non-residential ✔ Access to exclusive datasets from 70+ countries ✔ Co-authorship on CIP Working Papers ✔ Public visibility through CIP channels ✔ Peer network with other fellows ✔ Direct input into future AI governance research 📅 Deadline: May 15, 2026 🔗 Apply here: https://wp.me/p23f03-l3n 💡 Pro Tip: Apply early! Applications are reviewed on a rolling basis, and CIP may select candidates before the official deadline. A strong, data-grounded 1-page research proposal can significantly improve your chances. #CIPResearchFellowship #ResearchFellowship #AIGovernance #PhDFellowship #PostdocOpportunities #AIResearch #RemoteFellowship #FullyFunded #ScholarshipOpportunities #AcademicResearch #PoliticalScience #ComputationalSocialScience #GlobalOpportunities #InternationalScholars #Fellowship2026"
5d,"🌏✨ Research in Singapore for 6 Months – Fully Funded! The Lee Kong Chian Research Fellowship 2026 is your chance to dive into rare archives and historical collections in Singapore 🇸🇬 📚 Perfect for researchers, historians & PhD students! 💼 What you get: 💰 Monthly stipend 🏠 Accommodation support ✈ Travel covered 📦 Relocation allowance ⏰ Deadline: 29 May 2026 🔗 Apply now: https://wp.me/p23f03-kry 💡 Pro Tip: Make sure your research topic connects strongly with Southeast Asia and archival materials! #Fellowship #StudyAbroad #ResearchLife #Singapore #Opportunities #PhDLife #Scholarship #AcademicGoals #YouthOpportunities"
5d,"🌍 Fully Funded Global Visiting Researcher Programme 2026 – Denmark The Danish Institute for Human Rights is inviting applications for its new Global Visiting Researcher Programme for scholars from the Global South and underrepresented regions. This is a fantastic chance to collaborate internationally, conduct impactful human rights research, and gain access to global policy networks. ✅ Benefits • Research stipend / honorarium • Travel funding • Visa support • Accommodation in Copenhagen • Mentorship & collaboration opportunities • Publication opportunities 📌 Research Areas • Technology & Human Rights • Preventing Violent Extremism • Justice Systems & Rights of Marginalized Groups ⏰ Deadline: 1 June 2026 🔗 For more information, read our article here: https://wp.me/p23f03-kHz 💡 Pro Tip: Tailor your proposal directly to one thematic area and clearly show practical policy impact. #ResearchOpportunity hashtag # HumanRights hashtag # ScholarshipOpportunity hashtag # Fellowship hashtag # GlobalSouth hashtag # PhD hashtag # Academia hashtag # Denmark hashtag # FundedOpportunity"
5d,"🌍💼 UNIDO Project Associate 2026 – Paid UN Opportunity in Austria! Looking to kickstart your international career with the United Nations? 🇺🇳 The UNIDO Industrial Futures Talent Initiative (IFTI) offers young professionals hands-on experience in global development, policy, and industrial innovation. 🎁 Benefits • 💰 €4,000/month salary • ✈️ Travel allowance + health insurance • 🌍 Work at UN HQ in Vienna • 🤝 Mentorship & global networking • 📊 Real-world project experience 📅 Deadline: May 15, 2026 🔗 Apply Here: https://wp.me/p23f03-kH7 💡 Pro Tip: Highlight your experience in development, sustainability, or policy—UNIDO values practical exposure and impact-driven work. 🚀 For more global Job & UN opportunities, visit on Opportunities for Youth (OFY): 👉 https://lnkd.in/eUVjS7vT 👉 https://lnkd.in/ePVgZXcm 📌 Save this post | 🔁 Share | 🏷️ Tag someone who should see this! hashtag # UNJobs hashtag # InternationalDevelopment hashtag # YouthOpportunities hashtag # GlobalCareers hashtag # UNIDO hashtag # Jobs"
5d,"🌍 TuWezeshe Fellowship 2026 in the UK Now Open Are you an African, Black, or minoritised young woman aged 18–30 living in the UK and passionate about ending gender inequality? The TuWezeshe Fellowship is a fully funded one-year leadership programme designed to help young women lead real social change in their communities. What fellows receive: ✔ Fully funded residential training in London ✔ Dedicated mentorship support ✔ £250 social action project grant ✔ Fundraising support ✔ Leadership training ✔ A powerful sisterhood of changemakers 📍 Residential Training: 24–26 July 2026 | London 📅 Application Deadline: 31 May 2026 🔗 Apply : https://wp.me/p23f03-kSc Pro Tip: Focus your application on your lived experience, your motivation for change, and the real impact you want to create. hashtag # Fellowship hashtag # WomenLeadership hashtag # GenderEquality hashtag # UKOpportunities hashtag # YouthLeadership hashtag # SocialImpact hashtag # WomenEmpowerment hashtag # TuWezeshe hashtag # LeadershipProgramme hashtag # Changemakers"
5d,"🌍 Apply for ECOSOC Consultative Status  🌍 Are you an NGO looking to expand your global influence and engage in international policy discussions? The ECOSOC Consultative Status offers a direct pathway to participate in UN platforms and shape conversations on key global issues. What you’ll gain: 🌐 Access to UN meetings and global policy spaces 🗣️ Opportunity to submit statements and speak at sessions 🤝 Connections with governments, NGOs, and global partners 📈 Increased credibility and visibility for your work 📅 Deadline: 1 June 2026 🔗 Learn more: https://wp.me/p23f03-l3b 💡 Pro tip: Start your application early—this process requires detailed documentation and can take time to complete effectively. hashtag # NGOs hashtag # UnitedNations hashtag # GlobalDevelopment hashtag # CivilSociety hashtag # PolicyInfluence hashtag # OpportunitiesForYouth hashtag # Impact"
5d,"🚀 Calling all Entrepreneur Support Organisations (ESOs) across Africa! Are you running an incubator, accelerator, innovation hub, or business support programme for startups solving social, economic, or environmental challenges? The GrowthAfrica ESO Uplift Programme 2026 is now open for applications! This fully funded programme is designed to strengthen ESOs across Kenya, Uganda, Rwanda, Zambia, Ghana, and Egypt—helping you scale your impact and better support social impact enterprises. ✨ Benefits: ✅ Free participation (no application or programme fee) ✅ Virtual workshops and practical learning sessions ✅ One-on-one mentoring and advisory support ✅ Programme redesign and execution guidance ✅ Peer learning with ESOs across Africa ✅ Fundraising, partnerships & revenue strategy support ✅ 5 ESOs selected for continued dedicated support after the programme 📅 Programme Starts: July 2026 🔗 Apply Here: https://wp.me/p23f03-l37 💡 Pro Tip: Ensure your CEO, Co-founder, or Managing Director is ready to participate in all workshops—this is a key eligibility requirement and strengthens your application. hashtag # GrowthAfrica hashtag # ESOUpliftProgramme hashtag # FullyFunded hashtag # AfricaStartups hashtag # Entrepreneurship hashtag # SocialImpact hashtag # InnovationHub hashtag # AcceleratorProgramme hashtag # BusinessSupport hashtag # AfricanEntrepreneurs hashtag # FundingOpportunities hashtag # CapacityBuilding hashtag # StartupsAfrica hashtag # ImpactEntrepreneurship"
5d,"🌍 Kickstart Your Career in International Education! Emory University is hiring a Program Coordinator to join its Global Engagement team. This is a fantastic opportunity for early-career professionals passionate about global partnerships, international programs, and higher education. ✨ What You’ll Do: Coordinate international events and programs Support global partnerships and agreements Work with senior leadership on global initiatives 🎯 Benefits: Build a career in international education Gain global exposure Work with a top-ranked research university ⏳ Deadline: Not specified (Apply ASAP – rolling basis!) 🔗 For more information, read our article here: https://wp.me/p23f03-kBN 💡 Pro Tip: Highlight any international experience, event coordination, or project management skills in your application. hashtag # InternationalEducation hashtag # GlobalCareers hashtag # HigherEducationJobs hashtag # EmoryUniversity hashtag # CareerOpportunity hashtag # ProgramCoordinator hashtag # JobsAbroad"
5d,"✨ Prestigious Fellowship Opportunity – Japanese Visual Arts 2026 🚀 The Anne van Biema Fellowship at the Smithsonian is now OPEN! Are you a researcher in: 🎨 Japanese visual arts 📚 Art history 🌏 Interdisciplinary studies This is your chance to conduct research at a world-class institution! ✨ Benefits: 💰 Up to $45,000 stipend ✈️ Research & travel funding 🏛️ Access to top collections & archives 🤝 Work with leading scholars ⏳ Deadline: May 4, 2026 🔗 Apply : https://wp.me/p23f03-kwG 💡 Pro Tip: A strong research proposal 📄 + clear methodology 🎯 will set you apart! 🔥 Take your research to the global stage! hashtag # Fellowship hashtag # ArtHistory hashtag # ResearchOpportunity hashtag # Smithsonian hashtag # JapaneseArt hashtag # AcademicExcellence hashtag # ApplyNow hashtag # Scholars"
5d,"🧠 Apply for the Global Youth Mental Health Research Fellowship 🧠 The Global Youth Mental Health Research Fellowship is a 12-month, funded program that trains early-career professionals to conduct research and develop solutions focused on child and adolescent mental health. Fellows work directly on real research projects while receiving mentorship, training, and global exposure. What you’ll gain: 🧠 Advanced training in global mental health, research methods, and data analysis 🌍 Hands-on research experience with international institutions 🤝 Mentorship from global experts and lived-experience leaders ✈️ Financial support including stipend, research funding, and travel support 📚 Opportunities for publications, grant writing, and global collaboration 📅 Deadline: 11 May 2026 🔗 Learn more: https://wp.me/p23f03-kPS 💡 Pro tip: Clearly demonstrate your commitment to youth mental health and highlight any research, advocacy, or lived experience in your application. hashtag # MentalHealth hashtag # GlobalHealth hashtag # FellowshipOpportunity hashtag # YouthDevelopment hashtag # Research hashtag # PublicHealth hashtag # Opportunities"
5d,"🚨 YOUTH COMPETITION ALERT – EGYPT 2026 🚨 Youthس Storytelling Challenge is now open for young people across Egypt 🇪🇬 If you are 18–35 and passionate about climate change, storytelling, and community solutions, this is for you. Focus areas: 🌱 Food & Agriculture ♻ Waste & Circular Economy 🌍 Climate Change Accepted formats: 🎥 Reels 📹 Vlogs 🎙 Audio Stories 📸 Photo Stories 🎨 Digital Art 📱 Short Videos ✨ No finished content needed now — only your idea + vision What you get: ✔ Training ✔ Mentorship ✔ Content support ✔ Certificates ✔ Future opportunities 📅 Deadline: 7 May 2026 🔗 Apply : https://wp.me/p23f03-kS6 Pro Tip: Tell a story people can feel—real experiences create the strongest impact. hashtag # YouthChallenge hashtag # Egypt hashtag # ClimateChange hashtag # Storytelling hashtag # UNDP hashtag # DEDI hashtag # Competition hashtag # YouthOpportunities hashtag # ClimateAction hashtag # DigitalCreators hashtag # ScholarshipsCorner"
5d,"💻 Apply for the AI for Good Fellowship 💻 Are you a technologist ready to use AI for real-world impact? The Code for Africa AI for Good Fellowship is now open for applications. This 4-month paid opportunity connects you with human rights organisations to build ethical AI solutions that address pressing challenges across Africa. What you’ll gain: 💻 Hands-on experience building AI tools for real-world social impact 🌍 Collaboration with human rights organisations and policy actors 🧠 Mentorship from leading AI experts and innovation labs 💰 Monthly stipend of $500 throughout the fellowship 🚀 Opportunity to showcase your work to global partners 📅 Deadline: 11 May 2026 🔗 Learn more: https://wp.me/p23f03-kPI 💡 Pro tip: Highlight both your technical experience and your commitment to ethical, human-centered AI—this fellowship values impact as much as skills. hashtag # AIforGood hashtag # FellowshipOpportunity hashtag # AfricaTech hashtag # DataScience hashtag # HumanRights hashtag # ArtificialIntelligence hashtag # YouthOpportunities"
5d,"🎨 Tell Stories That Matter – Apply for the Art4Change Fellowship 🎨 The Art4Change Storytelling Fellowship 2026 is a six-month programme where young creatives receive training, mentorship, and a stipend to create and share stories on youth-led innovation. What you’ll gain: 🎥 Training in digital storytelling 🤝 Mentorship from industry experts 💸 Stipend to support content creation 🌍 Opportunity to publish and showcase your work 🧠 Real-world experience building your creative portfolio 📅 Deadline: 29 May 2026 🔗 Learn more: https://wp.me/p23f03-l2V 💡 Pro tip: Focus your application on a strong, real story idea from your community. hashtag # Fellowship hashtag # CreativeOpportunities hashtag # Storytelling hashtag # YouthVoices hashtag # DigitalMedia hashtag # AfricaOpportunities hashtag # EUOpportunities"
