date_relative,text
2d,"🌍🔥 World Diplomacy Forum Bali 2026 – 100+ Scholarships Available! Ready to lead on the global stage? The World Diplomacy Forum 2026 in Bali is a 3-day immersive leadership experience where you’ll tackle real-world crises, diplomacy, and decision-making under pressure. 🎁 Benefits • 🎓 100+ Scholarships available • 🏠 3 nights hotel stay (twin-sharing, breakfast included) • 🌃 Bali city experience • 🌍 Network with leaders from 50+ countries • 🧠 Real-world crisis simulations & AI policy challenges • 🏆 Awards + FREE access to USA Leaders Summit (for winners) • 📜 Official ISLD Certificate of Participation 📅 Deadline: Rolling applications (Apply early!) 🔗 Learn More & Apply Here: https://wp.me/p23f03-kHa 💡 Pro Tip: Prepare well for the leadership assessment quiz—your score directly determines your scholarship level! 🚀 Discover more global Fellowship, Leadership Development & Scholarship opportunities on Opportunities for Youth (OFY): 👉 https://lnkd.in/eSWnXeGQ 👉 https://lnkd.in/eMR8WFih 👉 https://lnkd.in/ezYxTpBe 📌 Save this post | 🔁 Share | 🏷️ Tag someone who should see this! hashtag # Leadership hashtag # YouthOpportunities hashtag # GlobalLeaders hashtag # Scholarships hashtag # Diplomacy hashtag # OFY"
2d,"🚨 DEADLINE EXTENDED: WTO Fish Fund Grants Up to $300,000 Available! 🌍🐟 The WTO Fish Fund has extended its deadline to May 8, 2026 — giving eligible countries more time to access funding for sustainable fisheries and policy implementation! 🌟 What’s This About? A global funding opportunity supporting developing nations to implement the Agreement on Fisheries Subsidiesthrough technical assistance and project funding. 💰 Benefits ✅ Up to $50,000 for project preparation ✅ Up to $300,000 for implementation ✅ Access to global expertise (FAO, IFAD, World Bank) ✅ Strengthen national fisheries systems ⏳ Deadline 📅 May 8, 2026 🔗 Apply Here: https://wp.me/p23f03-l0i 💡 Pro Tip Start early and focus your proposal on clear implementation impact — strong, actionable plans have higher chances of approval! 🌍 Who Should Apply? Eligible developing & least-developed WTO member countries that have accepted the Fisheries Subsidies Agreement. 📂 Opportunity Category Grant 👥 Eligible Applicants Who Qualifies: -Government institutions or authorized bodies from WTO member states Eligible Countries: -Developing countries -Least-developed countries (LDCs) -Must be WTO members that have accepted the Agreement on Fisheries Subsidies Regions: Open globally across: -Africa -Asia -Latin America & Caribbean -Oceania Key Requirement: Formal acceptance of the WTO Agreement on Fisheries Subsidies (deposit of instrument of acceptance) hashtag # WTO hashtag # FishFund hashtag # GlobalGrants hashtag # SustainableFisheries hashtag # DevelopmentFunding hashtag # ClimateAction hashtag # BlueEconomy hashtag # InternationalDevelopment hashtag # Grants2026 hashtag # PolicyImplementation hashtag # Sustainability"
2d,"🌍🚀 MIT Solve 10th Anniversary Global Challenge 2026: Build Solutions That Change the World! Are you building an innovation that can solve real-world problems at scale? This is your moment. MIT Solve is celebrating 10 years of global impact—and they are searching for bold, scalable solutions that can transform the future across health, climate, education, and economic opportunity. 💡 What’s in it for you? Global recognition from MIT Solve Funding opportunities for scaling your solution Access to a powerful global innovation network Partnerships with leading organizations worldwide 📅 Deadline: May 21, 2026 (12:00pm EDT) 🔗 Apply here: https://wp.me/p23f03-kVf 💡 Pro Tip: Focus your application on scalability—MIT Solve prioritizes solutions that can grow beyond local impact into systems-level change. Category: Competition / Global Innovation Challenge (Grant-based Innovation Competition) Eligibility Criteria (Separate) Who Can Apply: -Open to global applicants worldwide -Individuals, startups, nonprofits, social enterprises, researchers, and innovators -Early-stage to growth-stage solutions are welcome Geographic Eligibility: Open to all countries and continents (global participation encouraged) Ideal Applicants: Entrepreneurs and founders building scalable solutions Researchers and technologists working on applied innovation Social impact organizations and NGOs Students and early-career innovators with viable prototypes Indigenous-led organizations and community innovators Focus Areas of Applicants: -Climate and environmental innovation -Health systems and medical access solutions -Education and learning technologies -Economic empowerment and financial inclusion -Community-led and Indigenous development initiatives hashtag # MITSolve hashtag # GlobalChallenge hashtag # Innovation hashtag # Sustainability hashtag # ClimateAction hashtag # HealthTech hashtag # EdTech hashtag # SocialImpact hashtag # Entrepreneurship hashtag # FutureOfWork hashtag # EconomicOpportunity hashtag # StartupGrants"
2d,"🚨 Comprehensive Security Fellowship 2027/28 – Bonn, Germany 🇩🇪 | Apply Now! Are you working on international politics, security studies, or strategic resilience? This is your opportunity to join a high-level fellowship in Bonn! 🌍 Fellowship Highlights: -Academic & Practitioner Tracks available -Focus on global security, geopolitics, tech governance & resilience -Residency in Bonn with access to top research networks -Collaboration with leading scholars & practitioners 📅 Deadline: 31 May 2026 📍 Location: Bonn, Germany 📆 Fellowship Period: April 2027 – March 2028 🎯 Benefits: -Fully immersive research environment -Academic publishing opportunities -Policy & global impact engagement -International interdisciplinary collaboration 🔗 Apply & Info: https://wp.me/p23f03-kVi 💡 Pro Tip: Strong applications clearly link your project to “comprehensive security” themes and show both academic depth AND real-world relevance. Category of Opportunity: Fellowship Eligible Applicants: -Academic Track: PhD holders (or equivalent doctoral qualification required) -Practitioner Track: Professionals with relevant experience in international politics, security, governance, technology, or policy fields -Open to all nationalities globally (Europe, Asia, Africa, Americas, Oceania) -Suitable for researchers, policy experts, government practitioners, think tank analysts, and interdisciplinary scholars -No restriction on race or ethnicity -Strong preference for candidates engaged in international relations, security studies, political science, law, economics, technology governance, or related fields #Fellowship #InternationalRelations #SecurityStudies #ResearchOpportunity #GermanyFellowship #AcademicOpportunity #PolicyResearch #GlobalSecurity #ApplyNow #PhDFellowship"
2d,"🌍 Fully Funded Rainforest Investigations Network Fellowship 2026 – Apply Now! 🌱 Are you an investigative journalist passionate about climate change, deforestation, and global accountability? The Pulitzer Center’s prestigious RIN Fellowship is now open for applications! 🔍 What’s in it for you? 💰 Salary support + reporting expenses 🌐 Global collaboration with top journalists 🧠 Advanced training in investigative tools & data analysis 📢 Opportunities to publish impactful global stories 📅 Deadline: May 22, 2026 (11:59 PM EST) 🔗 Apply here: https://wp.me/p23f03-l0e 💡 Pro Tip: Your proposal must be specific, original, and backed by pre-reporting—vague ideas won’t stand out! 🚀 Take your investigative journalism career global and uncover the hidden forces driving rainforest destruction. 📌 Opportunity Category Fellowship 👥 Eligible Applicants Qualifications -Experienced investigative journalists -Proven track record of impactful reporting -Ability to work collaboratively across borders -Strong understanding of environmental and governance issues -Freelancers must have a hosting newsroom Eligible Regions -Global (with emphasis on): -Amazon region countries -Congo Basin countries -Southeast Asia J-ournalists from any country worldwide can apply if their work focuses on these regions Target Group -Mid-career to senior journalists -Investigative reporters in print, broadcast, or multimedia -Cross-border collaborators and data-driven journalists #Journalism #Fellowship #ClimateChange #InvestigativeJournalism #Deforestation #MediaOpportunities #PulitzerCenter #GlobalOpportunities #Environment"
2d,"🚨 GLOBAL JOB ALERT: SIPRI Research Assistant Role in Sweden (2026) 🌍🇸🇪 Looking to build a career in global security, peace research, and WMD policy? This is your chance! The Stockholm International Peace Research Institute (SIPRI) is hiring a Research Assistant to join its prestigious Weapons of Mass Destruction (WMD) Programme. ✨ Why You Should Apply: -Work at a globally recognized peace research institute 🌐 -Gain hands-on experience in arms control & global security -Relocation support to Sweden 🇸🇪 -Long-term contract (up to 6 years!) -Strong career growth & international exposure 📅 Deadline: 22 May 2026 🔗 Apply Here: https://wp.me/p23f03-kVa 💡 Pro Tip: Tailor your cover letter to highlight your knowledge in WMD, arms control, or space security—this role is highly competitive! 📊 Category of Opportunity Job 👥 Eligible Applicants (Who Can Apply) Qualifications: Individuals with: -A university degree in relevant fields (e.g., International Relations, Security Studies, Political Science, Science/Tech) -Knowledge or research experience in: -WMD (nuclear, chemical, biological weapons) -Outer space security -Strong English proficiency Eligible Regions: -Open to applicants worldwide (all countries and continents) Diversity Consideration: Strong encouragement for: -Women -Underrepresented groups -Non-European candidates #GlobalOpportunities #ResearchJobs #InternationalRelations #PeaceAndSecurity #WMD #CareersAbroad #SwedenJobs #PolicyCareers #YoungProfessionals #CareerGrowth"
2d,"🎓 ul Haq Early Career Scholarships 2026 – Apply Now! Are you a PhD student or early-career researcher passionate about human development? 🌍 The HDCA in partnership with UNDP/HDRO is offering a prestigious mentorship opportunity to help you grow your research, publish, and connect globally. ✨ Key Benefits: Recognition as an ul Haq Scholar 🏆 Free HDCA membership throughout the programme Expert mentorship to support journal publication 📚 To present your work in a global webinar 🌐 Access to an international network of researchers & policymakers 🤝 Eligibility for a conference bursary (travel, accommodation & fees) ✈️ ⏳ Deadline: 15 May 2026 🔗 Apply here: https://wp.me/p23f03-kPr 💡 Pro Tip: Submit a strong, well-structured writing sample that clearly shows your contribution to human development research—it can make all the difference! 📌 Who can apply? PhD students or researchers within 5 years of completing their PhD (all disciplines welcome) #Scholarships2026 #PhDOpportunities #ResearchFunding #HumanDevelopment #UNDP #HDCA #EarlyCareerResearchers #AcademicOpportunities #GlobalScholarships #ApplyNow"
2d,"🌍 UN Job Opportunity 2026: Monitoring & Evaluation Specialist at UNIDO (Vienna, Austria) 🇦🇹 Looking to work with the United Nations and make a global impact? The UNIDO Monitoring & Evaluation Specialist role is now open! 🚀 Benefits Work with the UN 🌍 International exposure ✈️ High-impact development role 📊 Strengthen M&E and policy expertise 🎯 ⏰ Deadline 📅 May 12, 2026 🔗 Apply Here 👉 https://wp.me/p23f03-l67 💡 Pro Tip Highlight your experience in results-based management, M&E systems, and international projects to stand out. #UNJobs #MonitoringAndEvaluation #InternationalJobs #UNIDO #Jobs2026 #DevelopmentCareers #Sustainability #GlobalCareers"
2d,"Are you passionate about human rights, racial justice, and leadership? The Office of the United Nations High Commissioner for Human Rights (OHCHR) Fellowship Programme for People of African Descent is now OPEN! 👉 FIND OUT MORE AND APPLY NOW: https://lnkd.in/eb6Ar3rV 💰 FULLY FUNDED Benefits: ✈️ Return flight 🏨 Accommodation + living stipend 🏥 Health insurance 🎓 UN-level human rights training 📍 Location: Geneva 📅 Dates: 9–27 November 2026 ⏳ Deadline: 15 May 2026 👉 FIND OUT MORE AND APPLY NOW: https://lnkd.in/eb6Ar3rV 🎯 Eligibility: ✔️ People of African descent (diaspora) ✔️ Minimum 4 years experience in human rights/advocacy ✔️ Strong commitment to social impact 💡 PRO TIP: Your personal statement is EVERYTHING—clearly show your impact, real experience, and how you will use this opportunity to create change in your community. Strong storytelling = higher chances 🚀 🔥 This is a career-defining UN opportunity to build global networks, influence policy, and amplify your voice in international human rights spaces. 📌 SAVE this post, APPLY now, and TAG someone who needs this! 🌍 For more FELLOWSHIPS & leadership development opportunities, visit: 👉 https://lnkd.in/eSWnXeGQ #FullyFundedFellowship #UNFellowship #OHCHR #HumanRights #AfricanDescent #LeadershipDevelopment #GenevaSwitzerland #StudyAbroad #GlobalOpportunities #YouthLeadership #Fellowship2026 #InternationalDevelopment #ApplyNow #OpportunitiesForYouth #CareerGrowth #Scholarships2026 🚀"
2d,"The Displaced Livelihoods Initiative (DLI)—led by Innovations for Poverty Action and Abdul Latif Jameel Poverty Action Lab—is now accepting proposals to fund innovative, evidence-based research that improves livelihoods for refugees, IDPs, and host communities worldwide. 🔗 Apply here: https://lnkd.in/e5Uxjk98 ✨ What’s Funded 📊 Impact evaluations & pilot projects 🔍 Exploratory research 🏗️ Public goods & systems projects 📢 NEW: Evidence Use Grants + Conference Travel Grants 🎯 Priority Areas 💼 Employment & entrepreneurship 🌱 Resilience & livelihoods 🤝 Social cohesion & inclusion ⚖️ Rights & policy frameworks ⏳ Key Deadlines 📅 EOI Deadline: 15 May 2026 (mandatory) 📅 Full Proposal: 24 July 2026 🔗 Apply here: https://lnkd.in/e5Uxjk98 💡 Pro Tip: Submit a strong EOI early—only shortlisted applicants move forward, and feedback can significantly improve your proposal. 📌 Save • Apply • Tag a researcher or organization! 🌍 For more research and global funding opportunities, visit Opportunities for Youth (OFY) 🔗Grants https://lnkd.in/ew7khSpp 🔗Research https://lnkd.in/eFjZ5_hp #Grants2026 #ResearchFunding #GlobalDevelopment #Refugees #Livelihoods #NGOs #Academia #SocialImpact #ApplyNow #Opportunities"
2d,"Looking to break into international development? The BRAC BRIDGE Internship Programme 2026 is a 6-month paid opportunity for final-year students and graduates to gain real-world experience, mentorship, and a pathway into a global career. 🔗 Apply here: https://lnkd.in/exadscim 💼 What you get: 💰 Paid internship (monthly stipend) 🌍 Work on real development projects 🧑‍🏫 Mentorship from global experts 📊 Hands-on field + office experience 📈 Opportunity for full-time roles 🎯 Who can apply: ✔️ Final-year students or recent graduates ✔️ Any academic discipline ✔️ Interest in development & social impact 📅 Deadline: 10 May 2026 🔗 Apply here: https://lnkd.in/exadscim 💡 Pro Tip: Tailor your application to highlight leadership, problem-solving skills, and any experience in community or development work—this will set you apart. 📣 Apply • Save • Share • Tag someone 🌐 For more internship opportunities worldwide, visit: https://lnkd.in/eagSMt8T #Internships #PaidInternship #BRAC hashtag # GlobalDevelopment hashtag # YouthOpportunities hashtag # Students hashtag # Graduates hashtag # CareerGrowth hashtag # SocialImpact hashtag # ApplyNow hashtag # OpportunitiesForYouth hashtag # OFY hashtag # DevelopmentCareers hashtag # InternationalDevelopment hashtag # AfricaYouth hashtag # AsiaOpportunities hashtag # FutureLeaders 🚀🌍"
2d,Prestigious Public Policy Fellowship in the USA The Public Interest Fellowship (TPIF) is now accepting applications for its 2026 stipend fellowship cohort. Benefits: • Two-year leadership fellowship • Networking with policymakers and scholars • Policy seminars and professional training • Stipend support for professionals Deadline: 📅 18 May 2026 APPLY HERE 🔗 https://wp.me/p23f03-jIt Pro Tip: Highlight your interest in constitutional governance and public policy in your application. hashtag # Fellowship hashtag # LeadershipPrograms hashtag # PublicPolicy hashtag # OFY
2d,"🚀 Funding Opportunity: Scale Gender-Responsive Education in Africa (Up to €40,000!) 🌍📚 Are you an education-focused organization working to transform teaching practices and tackle gender inequality? This is your chance! The VVOB – RTIA Call for Proposals is now OPEN, supporting innovative Teacher Professional Development (TPD) initiatives focused on Gender-Responsive Pedagogy (GRP). ✨Benefits ✔️ Up to €40,000 in funding ✔️ Support to scale your existing program ✔️ Opportunity to influence education systems ✔️ Contribute to gender equality in education 📅 Deadline: 29 May 2026 🔗 Apply here: https://wp.me/p23f03-kW3 💡 Pro Tip: Focus your proposal on solving ONE key barrier preventing your program from scaling—clarity and impact matter! Don’t miss this opportunity to expand your impact and help shape inclusive education across Africa 🌍 hashtag # Education hashtag # FundingOpportunity hashtag # Africa hashtag # GenderEquality hashtag # Teachers hashtag # NGOs hashtag # Grants hashtag # EdTech hashtag # Development hashtag # Opportunities"
2d,"🚀 Open Global Power 2026: Fully-Funded Energy Leadership Programme in Italy! 🌍⚡ Are you ready to become a global leader in the energy transition? The Open Global Power 2026 Programme by Enel Foundation is now accepting applications! 🌱 This prestigious global programme equips young professionals with the skills, knowledge, and international exposure needed to shape the future of sustainable energy. ✨ What You’ll Gain: ✔️ Advanced training in energy systems, policy & innovation ✔️ Global networking with experts & peers ✔️ Real-world project experience ✔️ Chance to attend a fully-funded residential programme in Italy 🇮🇹 📅 Deadline: ⏳ May 15, 2026 (23:59 CEST) 🔗 How to Apply: https://wp.me/p23f03-kO1 💡 Pro Tip: Start your application early and prepare strong reference letters—they can make a huge difference! hashtag # EnergyTransition hashtag # ScholarshipOpportunity hashtag # GlobalLeadership hashtag # Sustainability hashtag # AfricaOpportunities hashtag # Brazil hashtag # Chile hashtag # EnergyCareers hashtag # StudyInItaly hashtag # ProfessionalDevelopment hashtag # Fellowship"
2d,🌍 Barbro Klein Fellowship Programme 2027–28 | Fully Funded Research Opportunity in Sweden Are you a PhD holder ready to take your research to the next level in global humanities and cultural diversity? The Barbro Klein Fellowship Programme 2027–28 offers a prestigious residential opportunity for experienced scholars to conduct independent research in a world-class academic environment in Sweden. ✨ Benefits Monthly fellowship salary Residential accommodation support International research environment Freedom to focus fully on your research Collaboration with global scholars 📅 Deadline: 1 June 2026 (23:59 CET) 🔗 Apply: https://wp.me/p23f03-kYP 💡 Pro Tip: Prepare your research publications and academic CV early—selection is highly competitive and prioritizes strong international research impact. hashtag # Fellowship hashtag # ResearchOpportunity hashtag # AcademicJobs hashtag # HumanitiesResearch hashtag # SocialSciences hashtag # SwedenFellowship hashtag # ScholarshipOpportunity hashtag # InternationalResearch hashtag # PhDOpportunity hashtag # GlobalAcademia
20h,"🚀🌍 Top Grants, Accelerators & Startup Funding Opportunities 2026: Unlock Up to $1M+ for Your Ideas, Business & Impact! 1️⃣ FutureSwell Creator Lab 2026 – Ocean storytelling accelerator 2️⃣ Hiring that makesense Accelerator 2026 – Climate hiring + funding (SEA) 3️⃣ a16z Speedrun Accelerator – Up to $1M startup funding 4️⃣ Youth Accelerator for Change Fund 2026 – Ghana youth enterprises 5️⃣ AUDA-NEPAD Home Grown Solutions Accelerator – Africa health/climate ventures 6️⃣ Visa Africa Accelerator 2026 – Fintech funding + mentorship 7️⃣ SAP Young Professionals Program Egypt 2026 – Tech career accelerator 8️⃣ Her Sports Moves Mentorship – Women in sports careers 9️⃣ GIZ Accelerator Kenya – Youth-led business support 🔟 Teach For All Leadership Director Role 2026 – Global leadership accelerator 1️⃣1️⃣ Pulitzer Center Global Reporting Grants 2026 – Journalism funding 1️⃣2️⃣ ASEAN Caring Entrepreneurs Grant – Up to $10K funding 1️⃣3️⃣ Elephant Conservation Grants 2027 – Wildlife research funding 1️⃣4️⃣ IPC Classification Research Grant 2026–2028 – Sports research funding 1️⃣5️⃣ Sharjah Film Platform Grant 2026 – Up to $30K for filmmakers 1️⃣6️⃣ EU Jordan Grants 2026 – Up to €1M for NGOs 1️⃣7️⃣ AmplifyChange Grants 2026–2027 – Up to £200K for CSOs 1️⃣8️⃣ W.K. Kellogg Foundation Grants – Rolling global funding 1️⃣9️⃣ Gender & Learning Evidence Fund 2026 – Up to $250K (Africa) 2️⃣0️⃣ World Food Forum Startup Awards 2026 – Agrifood innovation 2️⃣1️⃣ Upwell Ocean Startup Program 2026 – $20K + pilot support 2️⃣2️⃣ Next Wave Fund 2026 – $10K + Google training 2️⃣3️⃣ Digital Energy Challenge 2026 – €827K funding (Africa) 2️⃣4️⃣ SECO Startup Fund – Growth capital for emerging markets 💡 Pro Tip Don’t just apply—position your impact clearly. Whether it’s a startup or NGO, funders want to see scalability, measurable outcomes, and real-world relevance. Back your application with data, traction, and a strong vision. 📌 Final Note Looking for more funding opportunities? Explore hundreds of updated listings here: 👉 Grants: https://lnkd.in/ew7khSpp 👉 Accelerators: https://lnkd.in/e62p2RdQ 👉 Startups: https://lnkd.in/eaMiHnZK 📌 Save this list | 🔁 Share | 🏷️ Tag someone who needs to see this | 🔗 Apply early! hashtag # Grants hashtag # Accelerators hashtag # Startups hashtag # FundingOpportunities hashtag # Entrepreneurship hashtag # Innovation hashtag # NGOFunding hashtag # ClimateFunding hashtag # YouthOpportunities hashtag # GlobalOpportunities hashtag # BusinessGrowth hashtag # SocialImpact hashtag # OpportunitiesForYouth hashtag # OFY"
2d,"🌍 Global Opportunity Alert: Project Officer (Fellow Engagement) – Work Remotely with SDSN Youth! Are you passionate about sustainable cities, youth leadership, and global impact? This is your chance to join the UN Sustainable Development Solutions Network (SDSN) Youth as a Project Officer (Fellow Engagement) and contribute to shaping the future of sustainable urban development—100% remotely! ✨ Why You Should Apply: ✔️ Work with a global network of young leaders ✔️ Gain hands-on experience in program management & sustainability ✔️ Build your personal brand in SDGs & climate action ✔️ Engage with governments, NGOs & private sector stakeholders ✔️ Access exclusive training & capacity-building opportunities ⏳ Deadline: Not specified (Apply ASAP!) 🔗 Learn more & apply: https://wp.me/p23f03-l0W 💡 Pro Tip: Highlight your experience in teamwork, communication, and any sustainability-related projects—these will give you a strong edge! 🔥 Don’t miss this chance to be part of a global movement driving real change in cities worldwide. hashtag # Sustainability hashtag # SDGs hashtag # YouthOpportunities hashtag # RemoteJobs hashtag # GlobalCareers hashtag # ClimateAction hashtag # UrbanDevelopment hashtag # Leadership hashtag # Fellowship hashtag # Opportunities"
2d,"🌍 Fully Funded Urban Studies Fellowship 2026 – Apply Now! Are you an urban scholar from the Global South ready to publish your research on a global stage? The Urban Studies Foundation International Fellowships 2026 is your chance to turn your completed research into high-impact publications while collaborating with top universities worldwide! ✨ What You Get: ✔️ Fully funded 3–9 month research stay ✔️ Mentorship from leading academics ✔️ Global networking opportunities ✔️ Support for accommodation, travel & research ⏳ Deadline: 6th July 2026 (23:59 UTC) 🔗 Apply here: https://wp.me/p23f03-kWD 💡 Pro Tip: Secure a strong mentor early and clearly show how your research contributes new insights to urban challenges in the Global South. 🌟 Don’t miss this opportunity to elevate your academic career and make global impact! hashtag # Fellowship hashtag # Scholarships hashtag # UrbanStudies hashtag # GlobalSouth hashtag # ResearchFunding hashtag # AcademicOpportunities hashtag # PhD hashtag # Postdoc hashtag # Grants hashtag # EducationOpportunities 🌍📚"
2d,"Looking to use your analytical skills to fight global poverty and drive real impact? GiveWell is hiring Researchers (Remote Worldwide)—a top-tier opportunity in global development, public health, and evidence-based policy. 🔗 Apply Now: https://lnkd.in/eykTAN77 💼 Role: Researcher 🌐 Location: Remote (Global) 💰 Salary: Up to $162,400/year 📈 Career Growth: Senior pathways available ⏳ Deadline: Rolling (Apply ASAP!) ✨ Why Apply? ✔️ Work on high-impact global health & poverty programs ✔️ Competitive salary + strong benefits ✔️ Flexible remote work 🌍 ✔️ Influence funding decisions that save lives 🔗 Apply Now: https://lnkd.in/eykTAN77 🎯 Ideal Backgrounds: 📊 Economics | Public Policy | Public Health 📈 Data Analysis | Statistics | Research 🌍 Global Development | Impact Evaluation 💡 Pro Tip: Highlight quantitative skills, research experience, and impact-focused work—especially in health, policy, or development. 📣 Apply • Save • Share • Tag someone 🔗 For more research related opportunities, please visit https://lnkd.in/eFjZ5_hp hashtag # RemoteJobs hashtag # GlobalCareers hashtag # ResearchJobs hashtag # PublicHealth hashtag # Economics hashtag # DataScience hashtag # GlobalDevelopment hashtag # ImpactJobs hashtag # WorkFromAnywhere hashtag # HiringNow hashtag # NonprofitJobs hashtag # PolicyJobs 🚀"
2d,"🚀 €605 MILLION FUNDING ALERT: Horizon Europe Africa Initiative IV (2026–2027) Are you a researcher, university, startup, or innovation-driven organization looking for large-scale international funding? The Horizon Europe Africa Initiative IV is now open, offering a massive €605.45 million to support groundbreaking collaborations between Africa and Europe. 🌟 Why This Opportunity Matters: 💰 Access to €605M+ in funding 🌐 Build powerful Africa–Europe partnerships 🤝 Work on real-world global challenges 📈 Gain international recognition and credibility 🗓 Deadlines: vary across calls 🔗 Apply Here: https://wp.me/p23f03-fCO 💡 Pro Tip: Start early and focus on building a strong international consortium. Successful applications are those that clearly show impact, scalability, and collaboration across borders. hashtag # HorizonEurope hashtag # AfricaOpportunities hashtag # ResearchFunding hashtag # Grants2026 hashtag # Innovation hashtag # EUFunding hashtag # GlobalOpportunities hashtag # StartupsAfrica hashtag # AcademicResearch hashtag # SustainableDevelopment"
2d,"💰 Fully Funded $50,000 Eisner Prize Fellowship 2026–2027 Are you a changemaker passionate about bridging generations and creating meaningful social impact? The Eisner Foundation is now accepting applications for the Eisner Prize Fellowship 2026–2027, a prestigious opportunity designed to fund and elevate innovative intergenerational projects across the United States. ✨️ Benefits: 💰 $10,000 personal stipend 📝 $40,000 project funding 🤝 Exclusive mentorship and leadership development 💻 Access to a powerful network of innovators ✈️ Fellowship convening in Los Angeles 🌐 National recognition and visibility ⏳ Deadline: 10th May 2026 🔗 Apply here: https://wp.me/p23f03-efC 💡 Pro Tip: Focus on proposing a clear, innovative, and feasible intergenerational project that can be executed within one year. Strong applications demonstrate both impact potential and leadership capability. hashtag # EisnerFellowship hashtag # FullyFunded hashtag # FellowshipOpportunities hashtag # SocialImpact hashtag # LeadershipDevelopment hashtag # YouthAndAging hashtag # NonprofitLeadership hashtag # Innovation hashtag # FundingOpportunities hashtag # Changemakers hashtag # ApplyNow"
